,Seats,Engine_(CC),Power_(bhp),Mileage_(kmpl),Brand,Year,Kilometers_Driven,Fuel_Type,Tranmission,Owner_Type,Price_(Lacs)
4927,5,1598.0,103.5,20.5,Skoda,2013,45000.0,Diesel,Manual,First,23.51
4928,5,1248.0,74.0,23.4,Maruti,2015,58000.0,Diesel,Manual,First,33.81
4929,5,1591.0,121.3,15.8,Hyundai,2016,69000.0,Petrol,Manual,First,62.47
4930,5,1120.0,70.0,24.0,Hyundai,2017,60993.0,Diesel,Manual,First,33.55
4931,7,1493.0,100.0,18.49,Mahindra,2016,67000.0,Diesel,Manual,First,40.57
4932,5,1120.0,70.0,24.0,Hyundai,2014,51134.0,Diesel,Manual,First,30.4
4933,5,2993.0,233.575,11.7,BMW,2011,55000.0,Diesel,Automatic,Second,180.32
4934,5,1248.0,73.75,28.4,Maruti,2018,25082.0,Diesel,Automatic,First,53.9
4935,7,2982.0,168.5,12.55,Toyota,2012,68350.0,Diesel,Manual,First,90.16
4936,5,1968.0,174.33,17.68,Audi,2015,50000.0,Diesel,Automatic,First,231.84
4937,5,1498.0,98.6,27.3,Honda,2015,97000.0,Diesel,Manual,First,41.22
4938,7,3163.75,233.575,11.33,Audi,2015,56238.0,Diesel,Automatic,First,332.88
4939,7,2179.0,120.0,12.05,Mahindra,2014,72618.0,Diesel,Manual,First,51.52
4940,5,1991.0,147.9,18.3,Chevrolet,2012,62005.0,Diesel,Manual,First,63.11
4941,5,936.0,57.6,25.44,Chevrolet,2012,61250.0,Diesel,Manual,First,17.39
4942,5,1968.0,187.74,18.25,Audi,2014,28469.0,Diesel,Automatic,First,156.94
4943,5,1598.0,103.52,14.3,Skoda,2018,21488.0,Petrol,Automatic,First,62.6
4944,5,1248.0,74.0,23.4,Maruti,2014,131500.0,Diesel,Manual,First,32.2
4945,7,2982.0,171.0,11.5,Toyota,2009,131500.0,Diesel,Manual,Second,67.62
4946,5,1248.0,74.0,22.9,Maruti,2012,131500.0,Diesel,Manual,Second,25.12
4947,5,1497.0,118.0,17.0,Honda,2012,67590.0,Petrol,Manual,First,36.39
4948,5,2143.0,203.2,15.26,Mercedes-Benz,2012,52000.0,Diesel,Automatic,First,192.88
4949,5,1248.0,75.0,17.8,Maruti,2008,100000.0,Diesel,Manual,Second,19.32
4950,5,1498.0,99.0,26.1,Ford,2017,60048.0,Diesel,Manual,First,38.64
4951,5,1197.0,78.9,20.36,Hyundai,2009,48000.0,Petrol,Manual,First,13.59
4952,5,1577.6666666666667,148.56666666666666,14.6,Fiat,2010,47000.0,Petrol,Manual,First,9.6
4953,5,796.0,46.3,19.7,Maruti,2011,100000.0,Petrol,Manual,First,9.66
4954,5,1364.0,67.05333333333334,23.59,Toyota,2013,62601.0,Diesel,Manual,First,30.07
4955,5,1197.0,81.8,20.4,Maruti,2006,80010.0,Petrol,Manual,Second,18.35
4956,5,2143.0,170.0,19.27,Mercedes-Benz,2017,26493.0,Diesel,Automatic,First,216.64
4957,5,1396.0,52.8,17.88,Tata,2011,96000.0,Diesel,Manual,Second,5.86
4958,5,796.0,47.3,22.74,Maruti,2014,45700.0,Petrol,Manual,Second,15.58
4959,5,2771.0,193.1,9.3,Skoda,2005,13000.0,Petrol,Automatic,First,20.93
4960,5,1198.0,73.9,16.47,Volkswagen,2013,38000.0,Petrol,Manual,First,18.03
4961,5,1197.0,81.8,22.0,Maruti,2019,8018.0,Petrol,Automatic,First,53.45
4962,8,2179.0,120.0,12.05,Mahindra,2010,131500.0,Diesel,Manual,Third,33.81
4963,5,1248.0,75.0,17.8,Maruti,2010,131500.0,Diesel,Manual,First,18.68
4964,5,1995.0,184.0,18.88,BMW,2013,71000.0,Diesel,Automatic,First,96.6
4965,4,624.0,37.5,25.4,Tata,2012,80000.0,Petrol,Manual,Second,3.41
4966,8,2494.0,100.0,12.99,Toyota,2014,87143.0,Diesel,Manual,First,80.5
4967,5,1198.0,86.8,18.4,Honda,2012,25000.0,Petrol,Manual,First,17.71
4968,5,1199.0,83.83,23.84,Tata,2018,2000.0,Petrol,Automatic,First,32.2
4969,8,2179.0,120.0,12.05,Mahindra,2014,45239.0,Diesel,Manual,First,45.66
4970,5,1995.0,218.0,16.73,BMW,2011,101999.0,Diesel,Automatic,First,128.74
4971,5,1364.0,87.2,21.43,Toyota,2014,74219.0,Diesel,Manual,First,69.23
4972,5,1497.0,117.3,18.0,Honda,2016,25000.0,Petrol,Automatic,First,60.86
4973,5,1582.0,126.2,22.0,Hyundai,2008,109606.0,Diesel,Manual,First,18.68
4974,5,1248.0,74.0,26.59,Maruti,2015,36000.0,Diesel,Manual,First,30.27
4975,5,1373.0,91.1,20.73,Maruti,2016,41810.0,Petrol,Manual,First,45.79
4976,5,1498.0,89.84,22.7,Ford,2014,93321.0,Diesel,Manual,First,40.25
4977,5,998.0,67.1,20.92,Maruti,2011,81000.0,Petrol,Manual,First,14.17
4978,5,1199.0,88.76,19.0,Honda,2019,25717.0,Petrol,Automatic,First,57.06
4979,7,2179.0,140.0,15.1,Mahindra,2015,37000.0,Diesel,Manual,First,59.89
4980,7,1493.0,100.0,18.49,Mahindra,2017,56380.0,Diesel,Manual,First,48.75
4981,5,1199.0,88.7,18.2,Honda,2017,8000.0,Petrol,Manual,First,50.88
4982,5,1298.0,88.2,16.1,Maruti,2018,14589.0,Petrol,Manual,First,36.39
4983,5,1198.0,73.9,16.47,Volkswagen,2013,65088.0,Petrol,Manual,First,20.93
4984,5,1582.0,126.2,20.5,Hyundai,2019,24864.0,Diesel,Manual,First,104.78
4985,5,1199.0,79.4,18.6,Chevrolet,2011,64831.0,Petrol,Manual,First,20.67
4986,5,1498.0,98.6,25.8,Honda,2013,38001.0,Diesel,Manual,First,25.12
4987,5,2496.0,157.7,10.0,Mercedes-Benz,2008,77000.0,Petrol,Automatic,Second,41.86
4988,5,2993.0,233.575,18.59,BMW,2016,27000.0,Diesel,Automatic,First,309.12
4989,5,1968.0,143.0,20.38,Audi,2016,39000.0,Diesel,Automatic,First,121.72
4990,5,1248.0,74.0,26.59,Maruti,2015,131000.0,Diesel,Manual,First,23.18
4991,5,1248.0,74.0,26.59,Maruti,2015,43000.0,Diesel,Manual,First,35.42
4992,7,2494.0,102.0,12.8,Toyota,2011,68000.0,Diesel,Manual,Second,45.08
4993,5,1995.0,184.0,16.09,BMW,2016,45165.0,Diesel,Automatic,First,268.87
4994,5,1995.0,218.0,16.73,BMW,2007,120000.0,Diesel,Automatic,First,67.62
4995,7,2179.0,140.0,15.1,Mahindra,2014,86091.0,Diesel,Manual,First,64.98
4996,5,1497.0,118.0,17.0,Honda,2009,71499.0,Petrol,Manual,First,19.32
4997,7,2200.0,139.01,17.0,Force,2014,50000.0,Diesel,Manual,First,77.28
4998,5,1498.0,88.0,20.14,Volkswagen,2015,66000.0,Diesel,Manual,First,31.62
4999,5,1198.0,90.0,16.0,Honda,2010,45000.0,Petrol,Manual,First,12.88
5000,5,1364.0,67.06,23.59,Toyota,2015,69189.0,Diesel,Manual,First,34.13
5001,5,1461.0,108.5,19.01,Nissan,2014,40206.0,Diesel,Manual,First,46.5
5002,5,1995.0,190.0,18.56,BMW,2017,36723.0,Diesel,Automatic,First,209.75
5003,5,1197.0,80.0,18.5,Hyundai,2010,57500.0,Petrol,Manual,First,17.71
5004,5,1196.0,73.0,15.1,Maruti,2018,43912.0,CNG,Manual,First,27.89
5005,5,1399.0,68.0,17.8,Ford,2011,52000.0,Diesel,Manual,First,24.15
5006,5,1497.0,118.0,16.8,Honda,2014,60952.0,Petrol,Automatic,First,38.06
5007,5,1248.0,74.0,25.2,Maruti,2013,87192.0,Diesel,Manual,First,28.01
5008,5,1120.0,70.0,24.0,Hyundai,2014,58000.0,Diesel,Manual,First,20.93
5009,7,2967.0,233.575,14.75,Audi,2017,59500.0,Diesel,Automatic,First,437.92
5010,5,1198.0,74.0,17.0,Volkswagen,2016,16650.0,Petrol,Manual,First,35.42
5011,5,1497.0,117.3,18.0,Honda,2018,34696.0,Petrol,Automatic,First,77.8
5012,5,1248.0,74.0,27.39,Maruti,2018,42243.0,Diesel,Manual,First,48.17
5013,5,1120.0,70.0,24.0,Hyundai,2016,57824.0,Diesel,Manual,First,35.42
5014,5,1248.0,73.9,19.3,Maruti,2011,110000.0,Diesel,Manual,First,22.54
5015,4,1264.3333333333333,65.06666666666666,16.1,Maruti,2006,63000.0,Petrol,Manual,First,10.3
5016,5,2179.0,115.0,6.274999999999997,Land,2013,72000.0,Diesel,Automatic,First,99.82
5017,7,2982.0,171.0,11.5,Toyota,2013,63455.0,Diesel,Manual,First,122.36
5018,5,1498.0,98.6,27.3,Honda,2017,17151.0,Diesel,Manual,First,54.1
5019,5,1248.0,88.5,24.3,Maruti,2016,31001.0,Diesel,Manual,First,46.69
5020,5,1248.0,74.0,23.4,Maruti,2014,42109.0,Diesel,Manual,First,27.37
5021,5,1498.0,103.52,21.66,Skoda,2015,55000.0,Diesel,Automatic,Second,36.71
5022,5,2179.0,115.0,6.274999999999997,Land,2013,46000.0,Diesel,Automatic,Second,167.44
5023,5,796.0,47.3,22.74,Maruti,2013,30852.0,Petrol,Manual,First,16.04
5024,5,1198.0,73.9,16.47,Volkswagen,2011,65000.0,Petrol,Manual,Second,19.32
5025,5,1498.0,98.6,26.0,Honda,2015,65000.0,Diesel,Manual,First,38.32
5026,5,1248.0,74.0,23.4,Maruti,2013,72000.0,Diesel,Manual,First,17.32
5027,5,1968.0,174.33,17.11,Audi,2014,29000.0,Diesel,Automatic,First,167.44
5028,5,1497.0,117.3,17.8,Honda,2015,32000.0,Petrol,Manual,First,35.42
5029,5,1196.0,86.8,18.16,Ford,2016,29875.0,Petrol,Manual,First,31.23
5030,5,1248.0,88.5,24.3,Maruti,2018,32539.0,Diesel,Manual,First,54.03
5031,5,1461.0,108.45,19.01,Renault,2015,83090.0,Diesel,Manual,First,51.46
5032,5,1396.0,88.73,21.19,Hyundai,2016,62679.0,Diesel,Manual,First,44.76
5033,5,1390.0,75.0,15.7,Mahindra,2010,93000.0,Petrol,Manual,First,9.66
5034,5,1497.0,78.0,17.7,Honda,2006,44000.0,Petrol,Manual,First,9.98
5035,5,1196.0,70.0,15.6,Ford,2010,78400.0,Petrol,Manual,Second,17.71
5036,5,1598.0,102.53,13.06,Renault,2014,71300.0,Petrol,Manual,First,27.37
5037,5,1197.0,78.9,20.36,Hyundai,2015,18000.0,Petrol,Manual,First,18.35
5038,7,1999.0,148.31,12.81,Land,2019,24013.0,Diesel,Automatic,First,361.54
5039,5,1984.0,208.0,9.74,Audi,2009,99100.0,Petrol,Automatic,Second,64.4
5040,8,1298.0,83.1,11.3,Maruti,2003,62000.0,Petrol,Manual,Second,8.05
5041,5,1248.0,74.0,26.59,Maruti,2017,14000.0,Diesel,Manual,First,48.3
5042,5,1968.0,174.33,17.11,Audi,2015,44811.0,Diesel,Automatic,First,166.22
5043,5,1198.0,74.0,16.47,Volkswagen,2014,44000.0,Petrol,Manual,First,27.69
5044,7,2982.0,171.0,11.5,Toyota,2010,131500.0,Diesel,Manual,Second,70.84
5045,7,2982.0,171.0,11.5,Toyota,2010,131500.0,Diesel,Manual,Second,75.67
5046,5,2354.0,177.6,12.8,Honda,2012,94989.0,Petrol,Manual,First,42.38
5047,5,1248.0,74.0,22.9,Maruti,2012,58133.0,Diesel,Manual,First,30.91
5048,5,1198.0,70.0,17.5,Skoda,2008,61000.0,Petrol,Manual,Second,10.63
5049,5,1956.0,170.0,17.1,Jeep,2017,27000.0,Diesel,Manual,First,96.6
5050,4,624.0,37.5,25.4,Tata,2014,18050.0,Petrol,Manual,Second,6.44
5051,5,1596.0,101.0,15.3,Ford,2007,131500.0,Petrol,Manual,First,10.63
5052,5,793.0,47.0,27.62,Maruti,2015,42000.0,Diesel,Manual,First,23.18
5053,7,2982.0,171.0,11.5,Toyota,2011,86000.0,Diesel,Manual,First,74.06
5054,5,793.0,47.0,27.62,Maruti,2015,42150.0,Diesel,Manual,First,23.18
5055,5,814.0,55.2,21.1,Hyundai,2015,30158.0,Petrol,Manual,First,19.64
5056,5,1498.0,90.0,23.5,Ford,2011,47000.0,Diesel,Manual,Second,38.64
5057,5,1198.0,74.0,16.47,Volkswagen,2013,39000.0,Petrol,Manual,First,24.15
5058,5,1199.0,74.0,16.2,Volkswagen,2016,32125.0,Petrol,Manual,First,39.73
5059,5,1248.0,88.5,24.3,Maruti,2017,58829.0,Diesel,Manual,First,58.28
5060,5,1198.0,86.8,19.4,Honda,2013,67559.0,Petrol,Manual,First,26.08
5061,5,1298.0,85.8,17.5,Maruti,2013,55000.0,Petrol,Manual,First,27.37
5062,5,998.0,67.04,23.1,Maruti,2018,30000.0,Petrol,Manual,First,24.15
5063,5,1591.0,121.3,13.0,Hyundai,2016,28000.0,Petrol,Automatic,First,76.31
5064,5,1498.0,89.84,22.7,Ford,2016,31826.0,Diesel,Manual,First,53.07
5065,5,1248.0,75.0,17.8,Maruti,2016,64000.0,Diesel,Manual,First,38.58
5066,5,1997.0,141.1,13.1,Honda,2008,100009.0,Petrol,Manual,Second,41.86
5067,7,2179.0,187.7,12.51,Land,2019,17201.0,Diesel,Automatic,First,379.38
5068,7,2179.0,140.0,15.1,Mahindra,2014,74345.0,Diesel,Manual,First,51.52
5069,5,1198.0,74.0,16.47,Volkswagen,2015,58134.0,Petrol,Manual,First,29.88
5070,5,1197.0,80.0,19.2,Hyundai,2010,30566.0,Petrol,Automatic,First,21.38
5071,5,1197.0,78.9,20.36,Hyundai,2012,55231.0,Petrol,Manual,Second,17.9
5072,5,1998.0,163.7,14.81,Chevrolet,2016,67774.0,Diesel,Automatic,First,57.64
5073,5,1991.0,181.03,12.0,Mercedes-Benz,2013,50319.0,Petrol,Automatic,First,141.36
5074,5,2359.0,134.0,11.7,Hyundai,2013,45000.0,Petrol,Manual,First,50.88
5075,5,1796.0,186.0,11.74,Mercedes-Benz,2007,43627.0,Petrol,Automatic,First,186.76
5076,5,1199.0,73.9,22.07,Volkswagen,2013,45000.0,Diesel,Manual,First,20.93
5077,5,1497.0,117.3,17.4,Honda,2014,10500.0,Petrol,Manual,First,38.0
5078,5,1248.0,88.5,24.3,Maruti,2017,21789.0,Diesel,Manual,First,63.63
5079,5,1197.0,81.86,18.6,Hyundai,2019,21134.0,Petrol,Manual,First,56.54
5080,7,2179.0,138.1,13.93,Tata,2011,90000.0,Diesel,Manual,Second,17.71
5081,5,1461.0,84.8,21.64,Nissan,2014,51553.0,Diesel,Manual,First,38.51
5082,5,2497.0,215.0,10.9,BMW,2011,31000.0,Petrol,Automatic,First,199.64
5083,5,1798.0,138.0,14.53,Toyota,2011,67422.0,Petrol,Manual,Second,22.86
5084,5,1582.0,126.32,22.32,Hyundai,2015,60519.0,Diesel,Manual,First,40.19
5085,5,1248.0,73.9,19.3,Maruti,2009,34000.0,Diesel,Manual,First,14.1
5086,5,1248.0,73.75,28.4,Maruti,2013,68434.0,Diesel,Manual,First,35.42
5087,5,998.0,67.1,24.07,Maruti,2014,17000.0,Petrol,Manual,First,13.52
5088,4,3163.75,233.575,10.5,Jaguar,2011,43686.0,Petrol,Automatic,First,326.25
5089,5,2143.0,170.0,14.84,Mercedes-Benz,2012,22000.0,Diesel,Automatic,First,90.16
5090,5,1582.0,126.2,22.0,Hyundai,2013,79225.0,Diesel,Manual,First,35.42
5091,5,1598.0,102.0,14.2,Chevrolet,2007,63000.0,Petrol,Manual,Third,7.73
5092,5,1197.0,81.8,20.4,Maruti,2014,61922.0,Petrol,Manual,First,34.13
5093,5,1582.0,126.2,23.9,Hyundai,2015,85000.0,Diesel,Manual,First,40.57
5094,5,2143.0,168.0,17.9,Mercedes-Benz,2017,26192.0,Diesel,Automatic,First,260.63
5095,7,2982.0,168.5,13.0,Toyota,2013,65000.0,Diesel,Manual,First,103.68
5096,5,1968.0,167.6,12.8,Audi,2014,44999.0,Diesel,Automatic,First,161.0
5097,5,1995.0,170.0,13.2,BMW,2008,81308.0,Diesel,Automatic,Second,51.2
5098,5,796.0,47.3,24.7,Maruti,2016,35000.0,Petrol,Manual,First,17.07
5099,5,998.0,67.1,20.92,Maruti,2012,65349.0,Petrol,Manual,First,18.1
5100,5,1798.0,167.62,15.64,Audi,2012,80000.0,Petrol,Automatic,First,112.7
5101,5,1197.0,85.0,16.1,Maruti,2012,61000.0,Petrol,Manual,First,21.25
5102,5,998.0,67.04,22.5,Maruti,2019,31817.0,Petrol,Manual,First,34.39
5103,5,1498.0,103.52,21.14,Skoda,2016,41000.0,Diesel,Manual,First,54.74
5104,5,1198.0,90.0,16.0,Honda,2010,82606.0,Petrol,Manual,Second,17.32
5105,7,2179.0,140.0,16.0,Mahindra,2015,52000.0,Diesel,Manual,First,74.06
5106,5,1197.0,85.8,18.5,Maruti,2011,50318.0,Petrol,Manual,First,26.15
5107,5,2143.0,201.15,17.9,Mercedes-Benz,2016,50000.0,Diesel,Automatic,First,315.56
5108,5,1598.0,103.5,20.5,Skoda,2012,72000.0,Diesel,Manual,First,29.62
5109,5,1120.0,70.0,24.0,Hyundai,2015,63776.0,Diesel,Manual,First,25.5
5110,5,1197.0,81.86,18.6,Hyundai,2015,28133.0,Petrol,Manual,First,36.06
5111,5,1248.0,74.0,22.95,Tata,2017,45000.0,Diesel,Manual,First,24.15
5112,5,1396.0,88.73,22.54,Hyundai,2015,55697.0,Diesel,Manual,First,35.42
5113,5,1598.0,103.5,20.5,Skoda,2012,62000.0,Diesel,Manual,Second,19.32
5114,5,1368.0,90.0,16.0,Fiat,2011,48000.0,Petrol,Manual,First,19.32
5115,5,1298.0,88.2,16.1,Maruti,2010,90246.0,Petrol,Manual,First,19.0
5116,5,1396.0,69.0,25.0,Tata,2015,80500.0,Diesel,Manual,First,15.78
5117,5,2143.0,170.0,14.84,Mercedes-Benz,2012,119000.0,Diesel,Automatic,First,90.1
5118,5,2987.0,233.575,11.57,Mercedes-Benz,2016,28541.0,Diesel,Automatic,First,391.23
5119,5,1086.0,62.0,6.274999999999997,Hyundai,2008,45500.0,Petrol,Manual,Second,7.53
5120,5,1497.0,116.3,16.8,Honda,2012,41000.0,Petrol,Manual,Second,28.98
5121,5,1197.0,80.0,18.5,Hyundai,2010,58000.0,Petrol,Manual,Second,16.1
5122,7,2982.0,168.5,13.0,Toyota,2015,99000.0,Diesel,Manual,First,132.02
5123,5,1197.0,82.0,18.9,Hyundai,2014,31200.0,Petrol,Manual,First,25.12
5124,5,1896.0,105.0,15.0,Volkswagen,2009,85000.0,Diesel,Manual,Second,22.54
5125,5,1499.0,110.4,15.63,Ford,2016,60924.0,Petrol,Automatic,First,53.45
5126,5,814.0,55.2,21.1,Hyundai,2012,45000.0,Petrol,Manual,First,16.1
5127,5,1198.0,75.94,19.15,Nissan,2011,44000.0,Petrol,Automatic,First,17.07
5128,5,1199.0,88.7,19.0,Honda,2016,30534.0,Petrol,Automatic,First,47.78
5129,5,1198.0,74.0,16.47,Volkswagen,2016,46399.0,Petrol,Manual,First,29.82
5130,5,796.0,46.3,19.7,Maruti,2008,42000.0,Petrol,Manual,First,7.02
5131,5,1582.0,126.32,22.32,Hyundai,2011,67000.0,Diesel,Manual,First,24.47
5132,5,2148.0,170.0,10.0,Mercedes-Benz,2013,58000.0,Diesel,Automatic,First,101.43
5133,5,1193.0,88.7,17.57,Tata,2015,27000.0,Petrol,Manual,First,33.94
5134,5,1198.0,86.8,18.4,Honda,2012,39566.0,Petrol,Manual,Second,17.71
5135,5,1498.0,98.6,27.3,Honda,2016,14980.0,Diesel,Manual,First,47.66
5136,5,998.0,67.1,24.07,Maruti,2017,18491.0,Petrol,Automatic,First,25.12
5137,5,993.0,60.0,17.3,Maruti,2000,90000.0,Petrol,Manual,Second,4.51
5138,5,1396.0,88.73,22.54,Hyundai,2015,118211.0,Diesel,Manual,First,38.0
5139,5,1598.0,118.0,22.7,Maruti,2016,63316.0,Diesel,Manual,First,61.7
5140,5,2143.0,203.0,14.21,Mercedes-Benz,2014,42000.0,Diesel,Automatic,First,160.68
5141,7,1399.0,98.82,13.7,Chevrolet,2015,25648.0,Petrol,Manual,First,27.63
5142,5,2143.0,203.0,14.21,Mercedes-Benz,2011,67612.0,Diesel,Automatic,Second,74.06
5143,7,2179.0,140.0,16.0,Mahindra,2016,33000.0,Diesel,Manual,First,62.15
5144,5,1197.0,78.9,20.36,Hyundai,2015,20000.0,Petrol,Manual,First,24.15
5145,5,1341.0,82.9,14.2,Hyundai,2007,131500.0,Petrol,Manual,Second,7.08
5146,7,2967.0,233.575,12.07,Audi,2014,118218.0,Diesel,Automatic,First,202.28
5147,8,2179.0,120.0,12.05,Mahindra,2012,99000.0,Diesel,Manual,Third,38.64
5148,5,1199.0,88.7,18.7,Honda,2016,22700.0,Petrol,Manual,First,35.74
5149,7,2179.0,138.1,14.0,Tata,2017,28000.0,Diesel,Manual,First,70.26
5150,7,2179.0,140.0,15.1,Mahindra,2014,62000.0,Diesel,Manual,First,46.69
5151,5,1199.0,73.9,22.07,Volkswagen,2012,107023.0,Diesel,Manual,First,25.12
5152,5,1248.0,73.9,19.3,Maruti,2012,71082.0,Diesel,Manual,First,25.44
5153,5,1968.0,174.33,15.73,Audi,2013,60000.0,Diesel,Automatic,First,141.68
5154,5,998.0,67.04,23.1,Maruti,2014,21701.0,Petrol,Manual,First,21.77
5155,5,1497.0,116.3,16.8,Honda,2011,56000.0,Petrol,Manual,First,22.22
5156,5,1197.0,81.83,18.6,Hyundai,2016,32450.0,Petrol,Manual,First,37.03
5157,5,799.0,53.3,25.17,Renault,2016,12500.0,Petrol,Manual,First,17.71
5158,5,2143.0,136.0,17.9,Mercedes-Benz,2019,20483.0,Diesel,Automatic,First,195.13
5159,5,1498.0,89.84,22.7,Ford,2014,45800.0,Diesel,Manual,First,48.3
5160,5,1197.0,81.83,18.6,Hyundai,2015,35441.0,Petrol,Manual,First,44.24
5161,7,2494.0,100.6,12.99,Toyota,2015,86398.0,Diesel,Manual,First,97.89
5162,5,1461.0,84.8,21.64,Nissan,2012,131500.0,Diesel,Manual,First,22.54
5163,5,1248.0,74.0,25.2,Maruti,2014,89000.0,Diesel,Manual,First,37.67
5164,5,998.0,66.1,19.0,Maruti,2010,68375.0,Petrol,Manual,First,16.1
5165,5,1197.0,85.8,18.6,Maruti,2013,52000.0,Petrol,Manual,First,25.44
5166,5,2143.0,136.0,17.9,Mercedes-Benz,2017,39000.0,Diesel,Automatic,First,173.88
5167,7,1373.0,93.7,16.02,Maruti,2014,68000.0,Petrol,Manual,Second,43.47
5168,5,998.0,67.1,18.9,Maruti,2007,71000.0,Petrol,Manual,Second,9.66
5169,5,1199.0,73.9,22.07,Volkswagen,2012,72003.0,Diesel,Manual,First,25.12
5170,5,1498.0,89.84,22.7,Ford,2014,131500.0,Diesel,Manual,First,42.18
5171,5,1498.0,98.6,25.1,Honda,2017,65850.0,Diesel,Manual,First,60.79
5172,5,1798.0,138.03,14.28,Toyota,2015,53920.0,Petrol,Manual,First,69.36
5173,7,2179.0,140.0,15.1,Mahindra,2014,58000.0,Diesel,Manual,First,48.3
5174,5,796.0,47.3,24.7,Maruti,2016,4000.0,Petrol,Manual,First,19.32
5175,5,2993.0,233.575,18.59,BMW,2010,58000.0,Diesel,Automatic,First,75.67
5176,5,814.0,55.2,21.1,Hyundai,2016,29832.0,Petrol,Manual,First,21.19
5177,5,1248.0,74.0,26.59,Maruti,2016,71156.0,Diesel,Manual,First,41.86
5178,5,998.0,58.33,29.995000000000005,Maruti,2015,64687.0,CNG,Manual,First,24.47
5179,5,1968.0,147.51,16.55,Audi,2011,54000.0,Diesel,Automatic,First,115.92
5180,5,1798.0,157.75,13.7,Skoda,2009,75000.0,Petrol,Automatic,Second,31.88
5181,5,1193.0,88.7,17.57,Tata,2015,39208.0,Petrol,Manual,First,29.11
5182,7,2149.0,139.07,17.0,Force,2014,41000.0,Diesel,Manual,First,51.52
5183,5,1497.0,117.3,17.4,Honda,2013,38622.0,Petrol,Manual,First,40.31
5184,5,1498.0,97.7,16.95,Nissan,2016,18000.0,Petrol,Manual,First,48.3
5185,4,1264.3333333333333,65.06666666666666,16.1,Maruti,2012,52000.0,Petrol,Manual,First,23.51
5186,5,1598.0,103.6,14.4,Volkswagen,2011,45000.0,Petrol,Automatic,First,21.57
5187,5,1591.0,121.3,15.74,Hyundai,2014,48656.0,Petrol,Automatic,First,35.42
5188,5,1582.0,126.2,22.0,Hyundai,2012,79000.0,Diesel,Automatic,First,33.81
5189,5,1968.0,140.0,16.55,Audi,2012,88000.0,Diesel,Automatic,First,104.65
5190,5,1586.0,103.3,15.5,Maruti,2009,92000.0,Petrol,Manual,First,17.39
5191,7,2198.0,158.0,12.62,Ford,2019,9000.0,Diesel,Automatic,First,211.88
5192,5,1197.0,83.11,20.4,Maruti,2008,50121.0,Petrol,Manual,First,21.96
5193,5,1120.0,70.0,24.0,Hyundai,2014,79000.0,Diesel,Manual,First,26.73
5194,5,1498.0,88.8,20.14,Volkswagen,2014,46000.0,Diesel,Manual,Second,38.0
5195,5,2496.0,157.7,10.0,Mercedes-Benz,2012,100000.0,Petrol,Automatic,First,74.06
5196,5,1197.0,81.83,18.6,Hyundai,2015,41000.0,Petrol,Manual,First,30.59
5197,5,998.0,67.1,24.07,Maruti,2015,25000.0,Petrol,Automatic,First,22.54
5198,7,1248.0,88.76,20.77,Maruti,2014,71899.0,Diesel,Manual,First,46.69
5199,5,998.0,67.04,23.1,Maruti,2016,7100.0,Petrol,Automatic,First,28.01
5200,5,999.0,67.0,22.5,Renault,2018,38171.0,Petrol,Automatic,Second,32.14
5201,8,2179.0,120.0,12.05,Mahindra,2013,70359.0,Diesel,Manual,First,49.27
5202,7,2494.0,102.0,12.8,Toyota,2011,131500.0,Diesel,Manual,First,57.96
5203,5,1199.0,73.9,22.07,Volkswagen,2017,26969.0,Diesel,Manual,First,44.44
5204,5,1399.0,68.0,20.0,Ford,2011,56500.0,Diesel,Manual,First,18.68
5205,5,1461.0,83.8,20.45,Nissan,2014,40000.0,Diesel,Manual,First,37.03
5206,7,2200.0,139.01,17.0,Force,2014,41000.0,Diesel,Manual,First,51.52
5207,5,999.0,67.0,22.5,Renault,2017,53105.0,Petrol,Automatic,First,28.4
5208,5,1498.0,103.52,21.14,Skoda,2013,23000.0,Diesel,Manual,First,31.88
5209,7,2179.0,140.0,16.0,Mahindra,2016,80999.0,Diesel,Automatic,First,92.74
5210,5,1399.0,68.05,20.0,Ford,2012,82000.0,Diesel,Manual,First,19.0
5211,7,2523.0,62.1,15.96,Mahindra,2017,68557.0,Diesel,Manual,First,52.42
5212,5,1498.0,108.5,20.64,Volkswagen,2016,34000.0,Diesel,Manual,First,54.42
5213,8,2494.0,100.0,12.99,Toyota,2015,77000.0,Diesel,Manual,First,80.5
5214,7,2179.0,140.0,15.1,Mahindra,2012,48000.0,Diesel,Manual,First,41.86
5215,5,1499.0,110.0,15.8,Ford,2015,28232.0,Petrol,Manual,Second,49.72
5216,5,1968.0,138.1,16.96,Volkswagen,2011,110000.0,Diesel,Automatic,First,51.52
5217,7,2179.0,138.0,13.93,Tata,2009,120000.0,Diesel,Manual,Second,19.32
5218,4,2993.0,233.575,8.2,BMW,2013,49000.0,Diesel,Automatic,First,186.76
5219,5,1198.0,74.0,16.47,Volkswagen,2014,22000.0,Petrol,Manual,First,26.47
5220,5,1197.0,82.9,18.5,Hyundai,2015,14925.0,Petrol,Manual,First,34.58
5221,7,1248.0,88.8,20.77,Maruti,2013,75000.0,Diesel,Manual,First,42.18
5222,5,1497.0,117.3,17.4,Honda,2015,23000.0,Petrol,Manual,First,45.08
5223,5,1497.0,118.0,17.0,Honda,2014,57000.0,Petrol,Manual,First,35.29
